,ea_id,obs_year,obs_monthnum,mzprice_lag1,mzprice_lag2,mzprice_lag3,mzprice_lag4,mzprice_lag5,mzprice_lag6,mzprice_lag7,mzprice_lag8,mzprice_lag9,mzprice_lag10,mzprice_lag11,mzprice_lag12
0,10101016,2010,4,35.81801223754883,35.97663497924805,34.46857833862305,34.257877349853516,34.047176361083984,33.69941711425781,32.57540512084961,31.45138931274414,30.327375411987305,29.203359603881836,33.455848693847656,41.16184616088867
1,10101100,2016,4,222.2476043701172,211.81312561035156,214.5297393798828,139.58302307128906,133.12477111816406,129.5828857421875,121.7277603149414,125.69395446777344,115.19479370117188,100.12981414794922,115.31322479248047,167.54660034179688
2,10101100,2019,8,174.0083770751953,150.0,129.49923706054688,177.23590087890625,266.6139221191406,226.5615234375,223.3206787109375,104.39031219482422,108.11503601074219,82.56857299804688,78.8057632446289,93.1240463256836
3,10101101,2017,2,97.46537780761719,234.9657440185547,230.56317138671875,161.06362915039062,161.221923828125,189.7804718017578,171.1190643310547,146.24179077148438,159.53665161132812,201.54238891601562,222.08322143554688,219.3965301513672
4,10101101,2020,4,140.91815185546875,177.8212432861328,180.0,186.2371826171875,209.7342987060547,180.47674560546875,153.17933654785156,161.63670349121094,174.00839233398438,150.0,129.45278930664062,179.9301300048828
5,10101102,2016,9,189.78050231933594,170.99537658691406,147.42822265625,159.53689575195312,201.5414581298828,222.54254150390625,216.82115173339844,214.5575714111328,139.58274841308594,133.1240692138672,130.8443145751953,123.16527557373047
6,10101102,2019,5,179.90869140625,266.6133728027344,228.05435180664062,224.1259765625,105.2353744506836,108.11398315429688,84.17864990234375,76.88058471679688,93.49811553955078,97.6963882446289,84.50499725341797,92.5732421875
7,10101103,2017,4,85.7118148803711,77.43856811523438,97.4665298461914,235.35691833496094,230.56488037109375,160.32720947265625,164.6613311767578,189.7818603515625,181.85186767578125,139.01123046875,159.5367889404297,201.5438232421875
8,10101103,2020,1,173.18966674804688,209.7353973388672,181.10537719726562,154.1045379638672,161.6384735107422,174.00831604003906,150.0,129.2995147705078,184.2155303955078,266.6167297363281,233.48097229003906,225.03683471679688
9,10101104,2016,5,201.54246520996094,222.1991424560547,225.43536376953125,215.49282836914062,139.58218383789062,133.1239776611328,128.86215209960938,120.70294189453125,125.69413757324219,114.17083740234375,100.1288070678711,115.31322479248047
10,10101104,2019,8,174.00831604003906,150.0,129.4252166748047,181.47640991210938,266.6148376464844,229.7180633544922,224.24937438964844,105.17277526855469,108.11569213867188,84.0040054321289,78.42630004882812,93.98648071289062
