ea_id,lsms_distroad,lsms_distpopctr,lsms_distadmarc,lsms_distauc,lsms_distboma,lsms_distborder,lsms_agpct,lsms_lcvr,lsms_aez,lsms_elev,weight,pweight,hh_members,pop,panelpop,wave
10745236,1.8,3.8,19,3.8,3.7877152,91.800003,7,,323,1290,1671.915763728,,65,108674.52,,4
10746033,2,5,13,5,5,91,32,,323,1293,5501.852743474453,5415.704288767001,116,638214.94,628221.69,
20101237,2.7,58,8.6000004,79.099998,58.011536,35,36,,322,1286,5748.964763348801,,85,488662,,4
20102238,1.9,42.799999,6.0999999,64,42.802124,48.299999,45,,312,1179,7415.360499657602,,72,533905.94,,4
20103239,23.6,36.700001,14.9,52.900002,36.675098,72.800003,35,,313,970,10911.724964224,,73,796555.94,,4
20104240,.69999999,34.900002,2.5,56.099998,34.939518,54.200001,49,,312,1131,6478.473551849601,,90,583062.63,,4
20106241,4.1999998,16.4,20.1,37.099998,16.365488,53.299999,38,,312,1005,8220.9595395872,,63,517920.44,,4
20106242,1.1,11.7,7.8000002,9.8999996,11.697636,57.599998,39,,312,1103,4957.606559919999,,77,381735.72,,4
20107243,18.5,25.299999,24.299999,23.299999,25.322607,44.700001,23,,312,1079,8646.778997169602,,69,596627.75,,4
20109244,9.1000004,23.799999,12.4,9.8999996,23.813787,72.699997,40,,312,1073,10907.6340451232,,61,665365.69,,4
20109245,3.9000001,31.9,15.8,10.6,31.929317,72.099998,31,,312,1067,6706.670527972801,,72,482880.28,,4
20110246,.30000001,29.799999,11.4,28.799999,29.813593,82.199997,42,,312,1076,9985.170244593601,,73,728917.44,,4
20111718,1.6129032,35.032257,10.612904,15.870968,35.451614,68.709679,29.451612,,312,1052.1613,41364.63773535917,37762.00764651382,211,8727939,7967783.5,
20112247,18.200001,41,12.4,61.700001,40.979206,37.5,28,,312,1120,7224.906373910401,,68,491293.63,,4
20112661,19.583334,32.708332,10.333333,45.916668,33.625,77.583336,39.75,,313,1068.4584,20031.68352375727,46622.9347916588,130,2604118.8,6060981.5,
20113248,18.4,46,19.1,67.099998,45.977634,43.700001,46,,312,1169,7881.029687820802,,88,693530.63,,4
20115249,1.1,48.799999,13.6,34.099998,48.760201,62.099998,43,,312,1092,7029.6000331424,,75,527220,,4
20119250,17.700001,18.4,19.5,27.1,18.448654,38.099998,27,,312,1042,9480.693008808001,,84,796378.19,,4
20120251,.60000002,3.4000001,2.5,19.299999,3.4229281,55.799999,27,,312,1065,14650.2376654592,,66,966915.69,,4
20121252,2,36,1.9,26.6,46.025822,74.099998,31,,312,1064,4528.2526546992,,71,321505.94,,4
20121253,4.3000002,50.200001,14.6,38.599998,54.538868,58.599998,39,,312,1087,7350.122725859198,,83,610060.19,,4
20122254,2.2,37.400002,8,19.1,37.362953,67.400002,30,,312,1055,7035.968319374399,,60,422158.09,,4
20123255,20.9,33,11.7,46.400002,33.013912,77,37,,313,1040,7847.509469911998,,81,635648.25,,4
20123256,3,12.5,12.6,25.299999,12.525087,63.599998,43,,312,1103,4903.706141711999,,77,377585.38,,4
20123257,2.7,12.2,10.1,19.200001,12.180352,64.599998,42,,312,1128,9493.079835422399,,70,664515.56,,4
20124258,22.799999,41.299999,14.8,60.400002,52.434361,95.599998,21,,313,1112,3491.787450099198,,74,258392.27,,4
20126259,12,38.099998,7.5,42.599998,38.10268,88.599998,40,,313,1156,10883.8355677744,,77,838055.31,,4
20127260,8.6999998,9.3000002,10.1,21.1,9.2549868,45.900002,37,,312,1080,6563.437144992,,84,551328.75,,4
20201261,.1,68.699997,17.9,96.699997,70.786682,80.699997,21,,313,508,3366.374154816001,,65,218814.31,,4
20201262,7.1999998,64.900002,13.1,104.8,64.875694,78.800003,29,,313,617,1772.792818488,,87,154232.97,,4
20201263,6.1999998,49.700001,7.1999998,108.4,49.693871,97.699997,10,,313,483,3073.3579478256,,85,261235.42,,4
20201264,1,34.799999,10.1,96.599998,34.760872,103,21,,313,500,4953.432429369599,,80,396274.59,,4
20201265,.2,25.299999,.5,90.599998,25.315489,108.3,25,,313,538,4200.819188059199,,79,331864.72,,4
20201266,.60000002,53.099998,.5,104.1,53.098701,90.199997,22,,313,500,4179.9130672272,,78,326033.22,,4
20202267,15.1,48.5,16.200001,95.400002,89.203018,52.299999,13,,323,1424,745.5619359407998,,72,53680.461,,4
20202268,2.4000001,66.199997,19.700001,96,72.553581,77.699997,28,,313,529,3842.598053692798,,85,326620.84,,4
20203269,.69999999,18.9,19.6,88,18.92572,142.39999,21,,313,483,4947.101782612799,,91,450186.25,,4
20204270,1,4,3.0999999,87.900002,4.0440564,129.10001,30,,313,506,3324.878882664001,,84,279289.81,,4
20204271,.1,5.6999998,5.0999999,86.5,5.7109251,129.7,32,,313,514,2530.8145829088,,99,250550.64,,4
20204272,7.4000001,14.9,14.7,80.900002,14.89325,133.10001,29,,313,543,4371.7445485536,,100,437174.47,,4
20205207,0,38,12,84,47,116,26,,312,500,22885.02573914465,25018.05543786496,128,2929283.3,3202311,
20205273,1.4,16.1,1.4,88.599998,16.149088,115.9,28,,313,523,5188.1698759872,,97,503252.47,,4
20206274,.5,24.6,25.4,90.099998,24.605686,138.3,11,,313,478,5406.663536467198,,84,454159.75,,4
20206275,16,28.5,15.2,72.300003,28.533257,128.8,24,,313,576,3177.991838942399,,74,235171.39,,4
20206276,.30000001,31.299999,23.299999,87.900002,31.281525,131.39999,25,,313,490,1425.720705364801,,76,108354.77,,4
20206277,8.1999998,32.200001,13.7,77.199997,32.213604,132.2,34,,313,544,4304.158707936002,,83,357245.19,,4
20206278,5.5999999,30.200001,4.5,77.099998,51.014847,113.7,29,,312,593,2274.773106691199,,72,163783.66,,4
20206279,3.0999999,39.5,10.7,82,55.170128,107.7,28,,312,504,3095.821532620801,,83,256953.19,,4
20206280,1,35,6.1999998,78.699997,55.926971,107.7,32,,312,542,2728.737250488,,72,196469.08,,4
20206362,15.363636,25.59091,4,69.5,41.81818,125.95454,30,,312.09091,626.5,41380.16793919736,26916.32528914826,175,7241529.5,4710357,
20207281,13.7,27.299999,5.1999998,71,40.247753,126.7,31,,312,614,4698.9819423156,,17,79882.695,,4
20207282,17,21.9,2.4000001,66.900002,45.682423,123.6,28,,312,665,2575.2148372128,,71,182840.25,,4
20220283,0,1.4,1.6,90.699997,1.4351169,131,22,,313,504,3316.1323925232,,64,212232.47,,4
20301284,12,13.9,10.5,61.099998,13.923728,117.2,18,,312,1062,4461.424834592,,73,325684,,4
20302285,9.6000004,14.1,7,60.900002,14.056713,113.6,24,,312,1134,4890.349217423999,,85,415679.69,,4
20302286,10.9,18,7.8000002,63.599998,17.958519,108.3,23,,312,1071,3139.060321231999,,72,226012.34,,4
20303065,8,16,3,55,16,115,26,,313,976,59401.77211587982,24426.3449747346,167,9920096,4079199.5,
20303287,15.2,16.5,5,33.400002,17.107407,98.599998,47,,322,1241,2283.595679024001,,73,166702.48,,4
20303288,6.8000002,7.9000001,5.6999998,43.799999,7.8773961,108.7,46,,322,1334,4149.691873887999,,76,315376.59,,4
20303289,.1,2.7,2.5,48.799999,2.6874869,113,37,,323,1370,5218.103912560002,,82,427884.53,,4
20303290,8.3000002,9.1000004,5.5,41.200001,9.0849018,106.1,46,,322,1299,3025.563958384,,65,196661.66,,4
20303291,11.5,14,1.2,42.5,14.775259,107.6,47,,322,1331,3671.235166191998,,81,297370.06,,4
20303292,4,15.3,7.8000002,50.099998,15.314464,112.5,44,,322,1380,3277.272972336001,,62,203190.92,,4
20304293,9.5,12.6,3.0999999,53.799999,12.568018,115,25,,312,1031,1927.718261216,,75,144578.88,,4
20304294,4.1999998,4.5999999,4.8000002,51.400002,4.6428328,114.8,29,,323,1280,2829.772134992001,,82,232041.31,,4
20305295,.60000002,23.5,8,44.599998,23.523277,100.9,33,,312,1074,2050.02036096,,80,164001.63,,4
20305296,8.8999996,19.700001,6.5999999,31.1,19.747665,92.400002,44,,312,1126,1282.926571344,,87,111614.61,,4
20305297,1.7,14.9,9.8999996,39.200001,14.897848,100,40,,312,1183,3477.733999167999,,78,271263.25,,4
20305298,4.1999998,19.5,5.5,39.200001,19.506117,98,37,,312,1114,2301.949704735999,,66,151928.69,,4
20305299,3.4000001,15.6,7.6999998,36.5,15.640827,97.699997,42,,312,1167,8866.170941936,,62,549702.63,,4
20306300,2.8,10.3,.89999998,55,10.272111,114.4,31,,322,1437,2597.879365488,,80,207830.34,,4
20306557,5.0285716,6.9428573,6.7714286,40.285713,6.9428573,104.34286,43.828571,,322,1258.0286,97247.27727597739,37921.87676013206,177,17212768,6712172,
20307301,13.1,26.4,6.6999998,22.700001,26.383579,84.800003,44,,312,1080,2785.756232336001,,72,200574.45,,4
20307302,12.5,13.7,7.9000001,34.599998,13.698782,99.400002,47,,322,1246,2898.343550607999,,61,176798.95,,4
20307303,1.9,3,3.2,44.299999,3.037708,108,39,,322,1302,2931.25514968,,86,252087.94,,4
20320304,.80000001,1.1,1,46.200001,1.1253703,110.2,35,,322,1343,2908.381104464,,80,232670.48,,4
20401305,1.3,3.5,3.8,37.799999,28.93659,101.6,40,,312,1196,10709.456450304,,67,717533.56,,4
20401306,7.4000001,15.4,10.1,36.200001,24.842031,98,45,,322,1321,6413.1897977568,,66,423270.53,,4
20402307,3.2,30.6,11.7,11,55.02668,76.099998,33,,312,1086,6697.887477436801,,82,549226.75,,4
20402308,6.3000002,31.9,13.8,14.7,57.63549,73.300003,29,,312,1060,2366.922639984,,71,168051.5,,4
20402309,13.9,16,3.0999999,32,35.536297,97.099998,46,,322,1228,15058.0243946784,,97,1460628.4,,4
20402310,2,21.299999,4.3000002,21.299999,46.989407,83.699997,38,,312,1120,10583.4023019936,,72,762004.94,,4
20402311,.40000001,18.200001,1.1,23.9,43.787994,86.800003,40,,312,1129,7600.646214796799,,65,494042,,4
20403312,16.6,23.1,.69999999,36.900002,45.607037,80.800003,39,,312,1121,6122.050997740798,,71,434665.63,,4
20403313,18.299999,23.9,.40000001,36,35.611134,87.300003,39,,322,1230,8102.283231052802,,60,486137,,4
20404032,.93548387,27.838709,14.096774,50.290321,28.387096,74.80645,19.032259,,312,853,45903.73374895949,27131.57201766131,143,6564234,3879814.8,
20404314,4.6999998,5.5999999,5.1999998,44.299999,5.6356554,93.699997,26,,322,1275,7742.947931798397,,67,518777.5,,4
20404315,6,19.299999,9.8999996,50,19.27253,85,24,,312,946,9576.318454521595,,64,612884.38,,4
20404316,.2,26.6,13.1,49.400002,26.573641,75.599998,20,,312,886,11470.132300176,,63,722618.31,,4
20404575,4,29,15,47,29,70,15,,312,845,58910.46316715054,38211.72607126741,135,7952912.5,5158583,
20405317,1.9,14.5,8,32.299999,14.520462,97.900002,39,,322,1308,4368.187478927999,,60,262091.25,,4
20405318,2,18.1,7.9000001,32.5,18.50725,100.6,43,,322,1305,6968.900263766398,,64,446009.63,,4
20405319,4,9.1999998,9.6000004,30.700001,9.2287407,90.300003,38,,322,1271,9849.8345265024,,53,522041.22,,4
20405320,1.4,9.8999996,5,37.299999,9.8664198,84.099998,30,,322,1248,13058.7743165952,,72,940231.75,,4
20406321,5.9000001,7.1999998,10.2,46,19.982601,110.6,42,,322,1262,7256.044763568002,,64,464386.88,,4
20406322,1.7,14.4,12.5,51.799999,14.367229,107.4,41,,322,1416,9258.844450233595,,62,574048.38,,4
20406323,.40000001,6.9000001,6.8000002,44.5,6.8676372,100.4,30,,322,1393,8478.338570150399,,56,474786.97,,4
20407324,4.6999998,13,2.5999999,40.099998,13.939219,103.9,41,,322,1381,15368.7960634176,,87,1337085.3,,4
20407398,1.862069,11.827586,4.3103447,38.758621,18.896551,103.89655,42.724136,,322,1333.7241,63664.75205642037,32514.55292194551,196,12478291,6372852.5,
20407481,2.5999999,2.8,5.0500002,39.799999,26.25,103.9,41.349998,,322,1219.55,39937.47120641825,25134.2504796231,133,5311683.5,3342855.3,
20421325,.40000001,1.5,4.1999998,42.799999,24.273651,104.5,32,,322,1230,5823.322555065602,,73,425102.53,,4
20501326,17.4,15.4,15,92.099998,15.424283,73.599998,13,,312,484,1459.016336736,,69,100672.13,,4
20501327,10.4,8.3000002,7.8000002,84.900002,8.3191633,70.400002,22,,312,487,4007.2335940224,,89,356643.78,,4
20501328,3.0999999,1.7,.60000002,77.400002,1.6635859,68.099998,21,,312,502,2714.181083644799,,79,214420.31,,4
20502329,8.8999996,9.8000002,10.8,80.900002,9.8239727,79.199997,14,,312,496,4503.9231625248,,89,400849.16,,4
20502330,3.4000001,15.1,6.5,66.900002,15.146534,74.900002,20,,312,562,2434.404145084801,,81,197186.73,,4
20502331,.89999998,9.1999998,3.5999999,70.699997,9.1520567,72.300003,19,,312,526,5355.026754940801,,76,406982.03,,4
20502332,5.3000002,17.9,7.9000001,59.799999,17.89566,66.5,11,,312,626,3551.190706089599,,78,276992.88,,4
20503333,5.3000002,11.8,11,79.900002,12.150432,60,22,,312,489,2746.9807363488,,64,175806.77,,4
20504334,1.4,4.9000001,5,72.5,4.9252529,66.699997,20,,312,518,2088.376789296,,74,154539.88,,4
20504335,5.6999998,10.7,4.6999998,67.699997,10.734138,61.400002,20,,312,573,4883.3671109664,,93,454153.16,,4
20505336,4.4000001,7.1999998,16.200001,81.300003,17.345078,56.099998,21,,312,483,7182.189462940802,,92,660761.44,,4
20505337,3.2,5.4000001,17.299999,80.300003,18.492453,54.299999,21,,312,487,3649.654104902401,,78,284673.03,,4
20506338,1.7,6.5999999,21.1,77.900002,29.362383,42.400002,24,,312,514,4657.606298284801,,78,363293.28,,4
20506339,.30000001,11.3,15.9,81.199997,34.658779,39.200001,25,,312,503,6780.253118687997,,70,474617.72,,4
20507340,.2,35.200001,10.2,74.5,35.228336,97.599998,29,,312,534,3232.836898300799,,73,235997.09,,4
20507341,2.5999999,26.799999,4.5,75.300003,26.764095,91.300003,25,,312,514,2539.591418447999,,68,172692.22,,4
20507342,7.5,25.299999,9,61.200001,25.296293,80,23,,312,630,8256.070760784,,73,602693.19,,4
20507343,8.8999996,26,2.7,81.300003,26.041704,93.300003,19,,312,484,5037.288138019198,,79,397945.75,,4
20508344,5.8000002,34.5,13,69.400002,38.155392,97.099998,30,,312,596,12026.9923693248,,74,889997.44,,4
20508345,12.3,29.5,11.3,61.400002,34.25465,88.699997,26,,312,660,2934.892864579199,,64,187833.14,,4
20508349,1.5,38.333332,11.366667,75.933334,39.733334,100.8,30.5,,312,533.83331,78092.58553762319,66269.00135522876,239,18664128,15838291,
20509346,17.299999,16.200001,16.5,92.900002,16.229662,81.900002,14,,312,491,4497.5599712736,,77,346312.13,,4
20520347,1.9,.5,1.6,77.199997,.4669674,69.900002,19,,312,505,4956.7186375392,,69,342013.59,,4
20521348,.69999999,.60000002,19.4,79.199997,23.839609,48.5,21,,312,487,4749.030421027201,,52,246949.58,,4
20601349,1.6,13.9,4.8000002,13.9,13.914081,62.900002,35,,312,1081,11374.86365496,,61,693866.69,,4
20601350,7,19.9,.40000001,19.9,19.918516,60.200001,38,,312,1120,10322.8119177072,,73,753565.25,,4
20601351,16,24.6,2.5,24.6,24.579933,67.900002,36,,312,1154,13656.5701993824,,60,819394.19,,4
20601626,.125,18.625,2,18.625,18.625,58.5,35.125,,312,1098.625,39426.07568466369,20309.26738750211,254,10014223,5158554,
20602352,12,46.099998,3.5,52.799999,52.786442,56.299999,37,,312,1102,22461.7178896896,,55,1235394.5,,4
20602353,5.5999999,43.700001,5.9000001,43.700001,43.713097,66.900002,37,,312,1141,7015.792173907204,,65,456026.5,,4
20602354,2.8,32.099998,2.8,32.099998,32.119381,82,43,,312,1195,14624.46819327841,,63,921341.5,,4
20602355,8.8000002,41.099998,4.6999998,41.099998,41.093307,77.800003,47,,312,1183,13632.8272383888,,80,1090626.1,,4
20603090,20.117647,31.147058,3.0882354,31.147058,31.147058,59.794117,40.029411,,312.29413,1200.9412,89479.05904375661,34513.85174263181,177,15837793,6108952,
20603356,21.1,29.4,6.4000001,29.4,29.38216,69.900002,40,,312,1154,11553.9072515232,,60,693234.44,,4
20603357,31.1,38.700001,1.3,38.700001,38.710461,76.400002,46,,312,1164,9944.5494469392,,71,706063,,4
20603533,22.700001,31.6,4,31.6,31.6,64.550003,41,,312,1188.2,31239.76265150185,21055.7705397341,124,3873730.5,2610915.5,
20604358,18.6,39.599998,1.1,39.599998,39.648399,89,36,,312,1188,13209.2413095168,,83,1096367,,4
20604359,14.4,24.299999,4.8000002,24.299999,24.311306,85.199997,41,,312,1143,11569.4257635264,,67,775151.5,,4
20605360,15.9,23.799999,3.8,23.799999,23.812828,71.5,39,,312,1129,11382.1623522336,,79,899190.81,,4
20605361,21.1,30.1,2.5,30.1,30.120457,64.800003,39,,322,1184,14630.5459255728,,86,1258227,,4
20605362,23.1,34.900002,5,34.900002,34.883572,56.599998,42,,322,1211,4743.687926356799,,76,360520.28,,4
20606363,14,19.200001,7.5999999,19.200001,19.172928,65.199997,35,,312,1013,13082.0883060912,,64,837253.63,,4
20606364,1.2,20.200001,2.0999999,20.200001,20.179411,56.400002,35,,312,1112,12158.6535492,,62,753836.5,,4
20606365,9.8000002,38.5,9.1000004,38.5,38.467613,45.200001,32,,312,1175,13773.0805841328,,83,1143165.8,,4
20607260,.24137931,13.896552,10.896552,13.931034,13.931034,81.137932,39.482758,,312.34482,1134.9656,23796.62208210869,14438.2168173243,147,3498103.5,2122417.8,
20607315,2.2702703,16.783783,9.9459457,21.378378,21.378378,83.24324,41.513512,,321.18918,1185.8649,137623.8175038338,64993.98137981828,193,26561396,12543838,
20607366,17.1,30.700001,4.5999999,30.700001,30.687803,57.700001,31,,312,1114,11643.758171442,,58,675338,,4
20608367,21.1,42.700001,5.4000001,48.900002,59.285069,61.299999,31,,312,1069,13737.7649904672,,67,920430.25,,4
20608368,30.6,40.900002,5.9000001,49.900002,49.947483,65.800003,35,,312,1121,10371.7967518272,,73,757141.19,,4
20608369,16.700001,42.099998,1.1,42.099998,42.068394,67.099998,41,,312,1160,9256.499475028801,,66,610928.94,,4
20609370,6.8000002,15.9,6,15.9,15.927739,74.599998,39,,312,1076,8504.570945246403,,55,467751.41,,4
20609371,.69999999,19.200001,4,22.799999,22.769886,78,43,,312,1162,10579.2040393824,,68,719385.88,,4
20610050,.45161289,27.903225,9.8709679,27.903225,27.903225,49.354839,33.935482,,321.67743,1196.3549,90018.61562634619,39276.59536670064,165,14853072,6480638,
20610372,4.0999999,19.799999,10.2,30.700001,30.726395,100.2,43,,322,1278,7573.156890211202,,82,620998.88,,4
20611373,14.2,22.5,4.5,22.5,22.450777,95.400002,45,,312,1179,10358.905664208,,75,776917.94,,4
20612374,1.3,26,8,26,26.031075,50.700001,35,,312,1188,13033.521857376,,70,912346.5,,4
20612375,9.6999998,30.5,12.8,30.5,30.50461,47.099998,37,,322,1195,12650.5492882224,,63,796984.63,,4
20613376,6.1999998,8.3999996,7.9000001,8.3999996,8.3590822,68.5,26,,312,1078,8088.586505050502,,59,477226.59,,4
20614377,.40000001,7.5,5,7.5,7.4841757,71.099998,28,,312,1103,5978.6951652576,,78,466338.22,,4
20614477,1.4761904,28.095238,3.0476191,28.095238,28.095238,84.14286,41.095238,,321.5238,1185.9048,11287.23402875771,6655.15473083122,180,2031702.1,1197927.9,
20615064,21.527779,34.916668,4.5277777,34.916668,34.916668,77.027779,39.25,,312,1171.3334,97673.02863244939,35726.25459365541,225,21976432,8038407.5,
20615378,2.5999999,17.5,4.0999999,17.5,17.465219,91.699997,41,,312,1141,11166.3606979584,,77,859809.75,,4
20615735,9.6999998,30.799999,4.8000002,30.799999,30.799999,78.25,42,,312,1173.4,36506.49331194998,28977.83513246405,138,5037896,3998941.3,
20616379,4.3000002,23.6,5,23.6,23.609814,85.699997,41,,312,1158,12627.094705344,,70,883896.63,,4
20616380,.60000002,12.5,2,12.5,12.514482,85.699997,33,,312,1113,8036.81955,,75,602761.44,,4
20616381,5.9000001,10.3,4.9000001,10.3,10.335541,77.5,34,,312,1088,7633.952161228797,,60,458037.13,,4
20617382,22.1,31.9,1.7,31.9,31.861073,82.400002,39,,312,1183,6511.3121384304,,70,455791.84,,4
20617383,19.799999,40.900002,3.3,40.900002,40.85717,68.900002,39,,312,1159,7182.6648221808,,82,588978.5,,4
20617384,9.3999996,25.6,5,25.6,25.558414,83.599998,43,,312,1145,5633.700502852798,,69,388725.34,,4
20701385,7.3000002,11.1,5.1999998,88.599998,11.145367,7.4000001,18,,322,1342,2828.810702313599,,78,220647.23,,4
20701386,3,5.8000002,.80000001,92.300003,5.8002343,5.9000001,22,,322,1295,4045.166637816,,71,287206.84,,4
20701387,9.6999998,15.6,8.8999996,85.900002,15.608844,26.5,40,,312,1130,2530.491985022401,,79,199908.86,,4
20702388,12,26.799999,9.3999996,79.800003,26.813023,37.400002,40,,312,1123,12792.8672027808,,78,997843.63,,4
20702389,8.8000002,38.799999,6.8000002,60,38.840214,49.099998,32,,312,1079,6908.733777100801,,97,670147.19,,4
20702390,2.7,39.700001,3.3,60.900002,39.664516,50.599998,35,,312,1102,7138.651054286399,,75,535398.81,,4
20702391,1,49.099998,1.8,49.099998,52.696873,63.700001,40,,312,1136,6206.739701025599,,74,459298.75,,4
20703392,2.5999999,6.8000002,9.6000004,86.099998,6.7525606,15.2,35,,312,1192,5063.114898000001,,68,344291.81,,4
20703393,.80000001,19.799999,7.9000001,78.900002,19.77593,30.4,40,,312,1116,2015.643337152,,68,137063.75,,4
20704394,5.3000002,23.5,7.9000001,75.5,23.505976,33.599998,38,,312,1108,5264.343654374401,,76,400090.13,,4
20704395,14.5,38.400002,7.4000001,61.900002,38.423134,48,33,,312,1075,8527.436484566399,,93,793051.56,,4
20705372,16.833334,35.277779,2.4444444,63.555557,35.333332,34.388889,32.555557,,312,1085.6111,47108.66626444086,97340.0670087762,108,5087736,10512727,
20705396,3.7,31.6,7.6999998,61.799999,31.581152,37.400002,36,,312,1100,5164.499159496,,90,464804.94,,4
20705397,15.4,34.5,6.8000002,65.599998,34.491165,43,38,,312,1076,5517.057218961602,,76,419296.34,,4
20706398,10.9,12.3,7.8000002,84.800003,12.290944,11.2,18,,322,1314,6536.4120989472,,77,503303.72,,4
20706399,6.5,11.4,13.1,81.5,11.37837,18.700001,41,,312,1145,5316.7900273152,,64,340274.56,,4
20707400,18.5,42,8.8999996,58.400002,42.04409,39.5,26,,312,1074,5379.751709520001,,100,537975.19,,4
20707401,11.8,29.4,13.2,77.599998,29.436129,20.4,37,,312,1137,5475.5908797744,,72,394242.53,,4
20707402,13.3,19.700001,10.3,76.199997,19.745279,19.9,40,,312,1127,6438.067834502402,,78,502169.28,,4
20708403,15.2,52.200001,20.299999,45.900002,52.2318,52.099998,28,,312,1062,5321.129810951999,,93,494865.06,,4
20711404,14.8,25.799999,14,79.099998,25.771507,19.5,32,,312,1150,5586.818401190399,,86,480466.38,,4
20712405,8.8000002,43,14.7,52.200001,43.016148,49.299999,34,,312,1079,3395.298711326401,,78,264833.31,,4
20720406,.5,1.1,6,91.699997,1.0790668,11.2,11,,322,1224,6303.286522924799,,77,485353.06,,4
20801046,16,32,10,52,32,33,30,,322,1267,73784.35078243405,33855.96847072945,117,8632769,3961148.3,
20801407,28.299999,42.200001,6.0999999,53.400002,42.241901,42.900002,36,,322,1238,6460.662783872001,,63,407021.75,,4
20801408,23.299999,34,13.5,59.799999,34.043873,34.400002,30,,322,1294,11956.004147824,,59,705404.25,,4
20801409,13.1,26.700001,7.6999998,55.599998,26.701614,27.700001,34,,322,1277,6057.02030648,,68,411877.38,,4
20801410,9.8999996,23.6,6,56.599998,23.554327,24.700001,38,,322,1295,7765.471970608003,,63,489224.72,,4
20801411,2.7,5.1999998,5.0999999,72.699997,5.2448568,5.4000001,38,,322,1509,6715.736724928003,,60,402944.22,,4
20802412,18.5,37.400002,8,45,37.398014,38.700001,32,,322,1236,10691.566267888,,85,908783.13,,4
20802413,28.5,45.5,3.2,45.5,45.878246,46.900002,41,,322,1214,10099.126213088,,59,595848.44,,4
20803156,5,25,2,51,25,27,36,,322,1259,65414.39467563191,28120.89217727979,143,9354258,4021287.5,
20803414,2,29.9,5.3000002,45.599998,29.860718,32.200001,34,,322,1250,6881.514228159999,,83,571165.69,,4
20803415,.2,27.1,8.6000004,47.5,27.137615,29.299999,32,,322,1252,7564.423550991997,,61,461429.84,,4
20803416,.69999999,23.799999,8,50.799999,23.766953,25.799999,31,,322,1289,7845.709326751999,,80,627656.75,,4
20803417,3.5999999,12.3,11,62.299999,12.266376,14.4,19,,322,1504,6161.337541391999,,67,412809.63,,4
20804405,21.6,27.266666,8.3999996,53,39.466667,41.466667,33.333332,,322,1219.5333,59928.22904448795,28580.71408530315,119,7131459.5,3401105,
20804418,21.6,23,9.1000004,57.700001,37.229542,39.599998,29,,322,1186,16399.980258464,,68,1115198.6,,4
20804419,18.5,19.9,11.8,60.700001,37.875538,40.099998,17,,312,1085,13761.125096048,,71,977039.88,,4
20804420,10.6,31.200001,4.6999998,49.200001,31.187878,33.599998,38,,322,1302,9871.350050848003,,68,671251.81,,4
20806421,20.6,24.799999,8.3999996,61.599998,28.327675,30.6,33,,322,1301,7955.214297008001,,72,572775.44,,4
20806422,14.8,23.299999,8.1999998,57.700001,23.279953,25.700001,37,,322,1488,5559.2835936,,91,505894.81,,4
20806423,14.4,17.4,5.4000001,61.599998,17.386072,19.799999,41,,322,1513,5244.413373232,,61,319909.22,,4
20807424,1.9,16.700001,10.6,81,32.56295,33.900002,21,,312,567,7209.993669824002,,74,533539.56,,4
20807425,1.8,25.9,2.0999999,87,25.948151,26.5,26,,312,542,9937.898487967996,,79,785094,,4
20807426,1.7,35,15,103.5,37.850609,37.5,17,,312,486,7151.341342112002,,99,707982.81,,4
20807727,.97368419,27.078947,6.7368422,96.236839,27.078947,26.078947,23.026316,,312,554.8158,121164.7906494828,27572.17179372971,225,27262078,6203738.5,
20808421,5,8,2,79,8,9,37,,322,1524,66776.98043230349,23182.73197711314,146,9749439,3384678.8,
20808427,1.3,3.5,3.7,77.199997,3.4636135,3.5999999,36,,322,1555,17822.849796928,,64,1140662.4,,4
20820428,1.5,.5,.80000001,75.099998,.5421859,2,20,,322,1569,6462.812439600001,,58,374843.13,,4
20901429,9.1999998,20.799999,10.8,95.699997,24.603384,31.799999,17,,312,866,8149.303192607999,,77,627496.38,,4
20902430,3.5999999,10.3,3.9000001,87.099998,37.074417,44.599998,18,,312,666,10471.5266668416,,81,848193.69,,4
20902431,3.9000001,21.9,12.8,77.900002,42.351925,49.299999,12,,312,591,4828.452471244802,,78,376619.28,,4
20903432,13.1,15.6,3.8,105.7,15.647993,20.299999,25,,322,1384,6563.230108819203,,79,518495.19,,4
20903433,26.799999,30.799999,11,93.5,30.768398,34.700001,30,,322,1534,9472.946316249599,,73,691525.06,,4
20903434,22.700001,39.900002,10,77.5,45.015594,47.700001,14,,322,1258,8728.936729286403,,58,506278.34,,4
20904435,1.3,3.2,3,118,3.1815588,10.7,25,,312,1064,6103.005237849602,,70,427210.38,,4
20904436,2.3,13.5,2.9000001,111,13.543489,21.200001,18,,312,925,4489.740141177601,,66,296322.84,,4
20905437,8.3999996,12.5,4,118,12.455713,18.9,17,,312,1007,6706.183989484798,,66,442608.16,,4
20905438,4.3000002,13.6,7.3000002,97.900002,26.771809,34.5,15,,312,761,11626.1479335168,,80,930091.81,,4
20906439,3.8,16.9,5.6999998,108.9,29.794643,36.900002,18,,312,690,4973.753118009599,,70,348162.72,,4
20906524,4.742857,4.8571429,4.8571429,122.85714,4.8571429,8,25.914286,,312,1051.7142,103646.5229877151,42720.32441224903,188,19485546,8031421,
20906605,8,18,7,118,18,15,24,,312,934,49367.8139797677,26642.73293613171,121,5973505.5,3223770.8,
20907440,5.5999999,11,9.5,108.5,11.040396,17.799999,16,,312,1089,7593.263099712,,66,501155.38,,4
