enum_old,population,enum
31001025,2871.114626,31001125
31001026,1973.009138,31001126
31001027,1713.010712,31001127
31001028,1255.16329,31001128
31001029,1554.200647,31001129
31001030,2630.655966,31001130
31001031,3323.667805,31001131
31001032,1149.276885,31001132
31001033,1386.943675,31001133
31001034,1667.931303,31001134
31001035,1464.540021,31001135
31001036,2195.86479,31001136
31001037,2235.988049,31001137
31001038,836.3111745,31001138
31001039,1450.837723,31001139
31001040,1434.580717,31001140
31001041,1563.634579,31001141
31001042,3083.113976,31001142
31001043,3768.844181,31001143
31001044,2442.082957,31001144
31001045,1619.607713,31001145
31001046,1722.711651,31001146
31001047,914.0599911,31001147
31001048,1835.595015,31001148
31001049,1165.393922,31001149
31001050,4377.220463,31001150
31001051,1598.575872,31001151
31001052,1796.204538,31001152
31001053,2135.556548,31001153
31001054,995.1529283,31001154
31001055,2354.950682,31001155
31001056,1683.899024,31001156
31001057,1404.975578,31001157
31001058,1440.289232,31001158
31001059,937.3320078,31001159
31001060,1043.178658,31001160
31001061,1370.228103,31001161
31001062,465.9036982,31001162
31001063,1805.871533,31001163
31001064,2183.904999,31001164
31001065,2721.630208,31001165
31001066,2615.926956,31001166
31001067,1792.428252,31001167
31001068,1088.180876,31001168
31001069,1341.650991,31001169
31001070,2019.033578,31001170
31001071,1084.012891,31001171
31001072,1821.233736,31001172
31001073,593.8991238,31001173
31001074,1041.189384,31001174
31001075,1094.844017,31001175
31001076,875.6464546,31001176
31001077,1618.242543,31001177
31001078,1201.905355,31001178
31001079,1268.772536,31001179
31001080,1083.380609,31001180
31001081,1766.652216,31001181
31001082,1344.309235,31001182
31001083,1747.067665,31001183
31001084,1256.489035,31001184
31001085,1712.50781,31001185
31001086,2091.024471,31001186
31001087,1789.007521,31001187
31001088,1641.790253,31001188
31001089,1286.710947,31001189
31001090,2345.868942,31001190
31001091,2355.963402,31001191
31001092,944.9639584,31001192
31001093,2413.365577,31001193
31001094,1490.639822,31001194
31001095,1588.343372,31001195
31001096,1947.55485,31001196
31001097,1419.615587,31001197
31001098,1988.768957,31001198
31001099,1250.488039,31001199
31001100,1599.557211,31001200
31001101,617.539908,31001201
31001102,2123.322432,31001202
31001103,1303.428386,31001203
31001104,1500.148449,31001204
31001105,689.1651049,31001205
31002001,2112.091261,31002101
31002002,1716.837698,31002102
31002003,712.0372948,31002103
31002004,1598.84384,31002104
31002005,762.1142831,31002105
31002006,139.9333281,31002106
31002007,107.3347467,31002107
31002008,1062.923164,31002108
31002009,1534.123905,31002109
31002010,1710.760222,31002110
31002011,2324.670548,31002111
31002012,1232.821101,31002112
31002013,1968.28069,31002113
31002014,2309.120324,31002114
31002015,1070.250381,31002115
31002016,1109.390073,31002116
31002017,1588.514771,31002117
31002018,880.6770496,31002118
31002019,635.0808487,31002119
31002020,2507.249138,31002120
31002021,698.1516973,31002121
31002022,1491.296636,31002122
31002023,725.5858374,31002123
31002024,331.6912678,31002124
31002025,959.8320651,31002125
31002026,4310.368669,31002126
31002027,2809.183175,31002127
31002801,1292.804858,31002901
31002802,338.1438574,31002902
31002803,170.4444516,31002903
31002804,1072.392175,31002904
31002805,1907.972335,31002905
31002806,1007.35165,31002906
31002807,6286.465742,31002907
31002808,72.7489149,31002908
31002809,225.3829415,31002909
31002810,1883.101593,31002910
31002811,3082.673518,31002911
31003001,1272.171436,31003101
31003002,737.8342105,31003102
31003003,764.799365,31003103
31003004,2013.769933,31003104
31003005,1687.501659,31003105
31003006,1588.132545,31003106
31003007,1566.169508,31003107
31003008,1642.305426,31003108
31003009,2727.783142,31003109
31003010,1915.811126,31003110
31003011,2163.441541,31003111
31003012,1285.904064,31003112
31003013,735.6158932,31003113
31003014,1815.09621,31003114
31003015,870.6011766,31003115
31003016,1436.201769,31003116
31003017,1823.112965,31003117
31003018,2019.227757,31003118
31003019,1285.700664,31003119
31003020,1655.116104,31003120
31003021,1960.9145,31003121
31003022,2393.142318,31003122
31003023,675.268354,31003123
31003024,882.2076402,31003124
31003025,1219.567331,31003125
31003026,2947.352056,31003126
31003027,2555.937887,31003127
31003028,1584.029534,31003128
31003029,2595.168374,31003129
31003030,1956.064254,31003130
31003031,1219.303944,31003131
31003032,2630.416453,31003132
31003033,1439.384517,31003133
31003034,3347.119131,31003134
31003035,966.8394873,31003135
31003036,1459.683218,31003136
31003037,1330.588006,31003137
31003038,2717.806711,31003138
31003039,1530.343924,31003139
31003040,1975.452723,31003140
31003041,1665.193313,31003141
31003042,1044.933452,31003142
31003043,1440.089006,31003143
31003044,1950.889451,31003144
31003045,1143.226893,31003145
31003046,1330.481211,31003146
31003047,1762.205717,31003147
31003048,2784.436334,31003148
31003049,1801.212325,31003149
31003050,1613.979425,31003150
31003051,3386.717673,31003151
31003052,1455.287267,31003152
31003053,1356.209127,31003153
31003054,968.644391,31003154
31003055,1480.565407,31003155
31003056,1947.800101,31003156
31003057,1714.25896,31003157
31003058,1554.92572,31003158
31003059,1610.808782,31003159
31003060,2841.559432,31003160
31003061,1042.271386,31003161
31003062,1836.509793,31003162
31003801,1432.013861,31003901
31004001,1770.327413,31004101
31004002,2152.203836,31004102
31004003,1565.242108,31004103
31004004,2035.74496,31004104
31004005,1719.707097,31004105
31004006,687.0183583,31004106
31004007,3733.986644,31004107
31004008,2076.179132,31004108
31004009,2064.655768,31004109
31004010,1398.885727,31004110
31004011,1807.534719,31004111
31004012,2492.683171,31004112
31004013,1685.586321,31004113
31004014,1692.714884,31004114
31004015,2051.039919,31004115
31004016,1374.138645,31004116
31004017,989.5662941,31004117
31004018,1666.403435,31004118
31005001,2011.065967,31005101
31005002,901.7537786,31005102
31005003,3080.067757,31005103
31005004,2330.288267,31005104
31005005,871.2288239,31005105
31005006,1925.033735,31005106
31005007,958.8825829,31005107
31005008,2875.374165,31005108
31005009,5759.465578,31005109
31005010,2763.183469,31005110
31005011,1121.561266,31005111
31005012,1532.329734,31005112
31005013,1581.652071,31005113
31005014,2608.707112,31005114
31006001,2515.005771,31006101
31006002,1975.147527,31006102
31006003,2406.223005,31006103
31006004,3093.025078,31006104
31006005,1139.861645,31006105
31006006,575.0962396,31006106
31006007,1174.115774,31006107
31006008,973.0543233,31006108
31006009,2947.586379,31006109
31006010,1833.764396,31006110
31006011,1519.704292,31006111
31006012,1325.872195,31006112
31006013,912.5584124,31006113
31006014,839.1146363,31006114
31006015,1147.112849,31006115
31006016,1400.224301,31006116
31006017,2183.270835,31006117
31006018,2513.426038,31006118
31006019,1935.574809,31006119
31006020,2510.294889,31006120
31006021,1730.995838,31006121
31006022,1584.570269,31006122
31007001,3120.496685,31007101
31007002,1642.150276,31007102
31007003,2835.780438,31007103
31007004,2347.843423,31007104
31007005,4003.863516,31007105
31007006,145.7973147,31007106
31007007,1522.620103,31007107
31007008,1037.997884,31007108
31007009,1675.570191,31007109
31007010,814.0285456,31007110
31007011,3376.57641,31007111
31007012,907.2094181,31007112
31007013,2159.595831,31007113
31007014,1176.995443,31007114
31007015,1897.860777,31007115
31007016,598.335848,31007116
31007017,2739.885081,31007117
31007018,1511.359504,31007118
31007019,1289.081991,31007119
31007020,1556.363038,31007120
31007021,2402.440977,31007121
31007022,1543.374034,31007122
31007023,802.820433,31007123
31007024,2227.115619,31007124
31007025,1154.077304,31007125
31007026,310.4524099,31007126
31007027,673.0710037,31007127
31007028,317.846655,31007128
31007029,631.0694494,31007129
31007030,966.6066146,31007130
31007031,2249.408621,31007131
31007032,1296.897921,31007132
31007033,868.9722335,31007133
31007034,1589.025526,31007134
31007035,1418.234227,31007135
31007036,735.1961721,31007136
31007037,1190.669097,31007137
31007038,1576.828108,31007138
31007039,2095.08514,31007139
31007040,1843.79248,31007140
31007041,1276.856565,31007141
31007042,2033.509648,31007142
31007043,1590.088455,31007143
31007044,846.2910835,31007144
31007045,1760.757001,31007145
31007046,1011.603551,31007146
31007047,1718.831386,31007147
31007048,1043.35493,31007148
31007049,1276.006794,31007149
31007050,454.9344248,31007150
31007051,1031.127425,31007151
31007052,872.8837935,31007152
31008901,117.7967806,31009001
31009901,187.2317355,31010001
31020701,970.5368857,31020801
31020702,2416.335737,31020802
31020703,3164.578466,31020803
31020704,557.7266355,31020804
31020705,1046.77556,31020805
31020706,668.1578755,31020806
31021801,1030.853609,31021901
31021802,1766.171382,31021902
31021803,1572.355251,31021903
31021804,1758.177932,31021904
31021805,639.2564611,31021905
31021806,2034.866526,31021906
31101001,1375.527418,31101101
31101002,1282.35697,31101102
31101003,1072.808408,31101103
31101004,1501.318164,31101104
31101005,1040.003401,31101105
31101006,2651.421129,31101106
31101007,2711.106697,31101107
31101008,2206.246268,31101108
31101009,2001.159483,31101109
31101010,1410.911133,31101110
31101011,1371.372999,31101111
31101012,1789.188348,31101112
31101013,871.6265033,31101113
31101014,1347.408221,31101114
31101015,710.4566784,31101115
31101016,637.5645671,31101116
31101017,2585.466858,31101117
31101018,823.6232686,31101118
31101019,1320.12878,31101119
31101020,1683.942528,31101120
31101021,879.3840635,31101121
31101022,1444.650858,31101122
31102001,1122.776508,31102101
31102002,2341.120071,31102102
31102003,3106.496217,31102103
31102004,1131.689381,31102104
31102005,527.8093593,31102105
31102006,566.2043319,31102106
31102007,1779.054092,31102107
31102008,1008.300023,31102108
31102009,970.0671369,31102109
31103001,1407.633179,31103101
31103002,1809.998856,31103102
31103003,465.7209558,31103103
31103004,470.7687858,31103104
31103005,345.4580176,31103105
31104001,1993.202519,31104101
31104002,2009.495315,31104102
31104003,867.5124195,31104103
31104004,284.4532123,31104104
31104005,1334.068284,31104105
31104006,1212.833773,31104106
31104007,1451.331291,31104107
31104008,3100.270111,31104108
31104009,1439.624295,31104109
31104010,343.2505074,31104110
31104011,1016.474899,31104111
31104012,1272.54827,31104112
31104013,1440.897813,31104113
31104014,2100.614803,31104114
31104015,1970.541813,31104115
31104016,3165.645697,31104116
31104017,948.6578901,31104117
31104018,697.6261666,31104118
31104019,1475.214892,31104119
31104020,1251.654355,31104120
31104021,493.7212963,31104121
31104022,2052.568657,31104122
31104023,3492.546535,31104123
31104024,557.0885385,31104124
31104025,2030.177243,31104125
31104026,1613.672649,31104126
31104027,1233.903573,31104127
31104028,1048.96269,31104128
31104029,1249.843141,31104129
31104030,851.0665317,31104130
31104031,740.175851,31104131
31104032,1020.441675,31104132
31104033,565.8639977,31104133
31104034,571.0715433,31104134
31104035,625.4517844,31104135
31104036,898.366014,31104136
31104037,1021.419025,31104137
31104038,1105.278518,31104138
31104039,963.8418226,31104139
31104040,1932.435123,31104140
31104041,324.3668265,31104141
31104042,489.5074319,31104142
31104043,1294.446993,31104143
31104044,1384.011006,31104144
31104045,1836.662609,31104145
31104046,3888.568021,31104146
31104047,655.3172461,31104147
31104048,887.8157805,31104148
31104049,641.9734389,31104149
31104801,1115.171539,31104901
31104802,2853.051016,31104902
31104803,2021.799516,31104903
31104901,493.6182764,31105001
31105001,1996.46194,31105101
31105002,1625.336273,31105102
31105003,1666.30466,31105103
31105004,2164.907939,31105104
31105005,1628.310219,31105105
31105006,1130.797045,31105106
31105007,1144.182201,31105107
31105008,1330.69995,31105108
31105009,1419.29294,31105109
31105010,1616.397914,31105110
31105011,1334.357882,31105111
31105012,3935.094638,31105112
31105013,734.4527696,31105113
31105014,1287.650638,31105114
31105015,1097.992635,31105115
31105016,1146.005677,31105116
31105017,1647.995841,31105117
31105018,1182.449873,31105118
31105019,2113.793696,31105119
31105020,1519.180399,31105120
31105021,1841.169635,31105121
31105022,1524.274467,31105122
31105023,1961.007548,31105123
31105024,1580.93423,31105124
31105902,2947.471047,31106002
31106001,1132.958873,31106101
31106002,3017.162947,31106102
31106003,1518.62388,31106103
31106004,1074.263338,31106104
31106005,1130.746138,31106105
31106006,2115.787729,31106106
31106007,1860.271322,31106107
31106008,1751.587877,31106108
31106009,1502.349051,31106109
31106010,812.209079,31106110
31106011,1022.883053,31106111
31106012,1277.54439,31106112
31106013,2387.772429,31106113
31106014,1424.336944,31106114
31106015,1102.567401,31106115
31106016,755.5564259,31106116
31106017,750.2574074,31106117
31106018,1632.584478,31106118
31106019,1702.318272,31106119
31106020,2338.914242,31106120
31106021,2873.136163,31106121
31106022,905.058339,31106122
31106023,942.6757943,31106123
31106024,1359.003467,31106124
31106801,1650.72457,31106901
31106802,2534.214739,31106902
31106803,1536.260004,31106903
31106804,1722.745766,31106904
31106805,1853.522014,31106905
31106806,1908.816623,31106906
31106807,2291.045258,31106907
31106808,885.3891349,31106908
31106809,959.3633491,31106909
31106810,1831.233724,31106910
31106901,1004.14656,31107001
31107001,693.7448507,31107101
31107002,1851.768719,31107102
31107003,881.3761737,31107103
31107004,2005.27183,31107104
31107005,814.9349466,31107105
31107006,1416.127745,31107106
31107007,1440.066471,31107107
31107008,1807.903656,31107108
31107009,907.1649578,31107109
31107010,1689.809942,31107110
31107011,686.0015935,31107111
31107012,2367.466464,31107112
31107013,1970.172258,31107113
31107014,1821.86226,31107114
31107903,2041.953304,31108003
31108001,1047.568791,31108101
31108002,1259.80233,31108102
31108003,857.4708998,31108103
31108004,1231.428393,31108104
31108005,2236.742772,31108105
31108006,1723.068243,31108106
31108007,1385.358779,31108107
31108008,855.6482537,31108108
31108009,915.385803,31108109
31108010,2199.707206,31108110
31109001,1291.692504,31109101
31109002,1023.33041,31109102
31109003,2021.265306,31109103
31109004,1493.820098,31109104
31109005,1167.002883,31109105
31109006,1225.973767,31109106
31110901,333.602004,31111001
31110902,1469.616661,31111002
31110903,5013.164376,31111003
31120701,987.755388,31120801
31120702,5690.533013,31120802
31120703,3985.068109,31120803
31120704,1995.141652,31120804
31120705,4747.908868,31120805
31120706,2757.013279,31120806
31120707,1361.624657,31120807
31120708,2238.286158,31120808
31120709,1093.914192,31120809
31201001,1660.151259,31201101
31201002,949.9825929,31201102
31201003,1147.898036,31201103
31201004,1245.940911,31201104
31201005,1557.571095,31201105
31201006,1521.948193,31201106
31201007,1371.19232,31201107
31201008,1069.355126,31201108
31201009,1251.897879,31201109
31201010,794.2329119,31201110
31201011,1300.846629,31201111
31201012,1108.157504,31201112
31201013,1488.87271,31201113
